R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R77*;S118 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.576701e+12;0
R78;S58 -> S120;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];1.213592e+10;5.141181e+08;5.782971e+10;1
R78*;S120 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.997155e+12;0
R79;S58 -> S122;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N\N([O])[O])[O];3.640777e+10;8.646855e+09;9.645990e+10;3
R79*;S122 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N\N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;6.642422e+10;0
R80;S58 -> S134 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1[C@H]2N=C[C@H]3N([C@H](N1N([O])[O])[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])[O],[O]N=O;1.213592e+10;5.141181e+08;5.782971e+10;1
R80*;S134 + S138 -> S58;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N([N][C@H]1[C@H]2N=C[C@H]3N([C@H](N1N([O])[O])[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])[O],[O]N=O:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.937734e+10;0
R81;S59 -> S3 + S4;C6H6N12O12 -> N2O3 + C6H6N10O9;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N1N([O])ON([C@H]1[CH]N2N([O])[O])N([O])[O])[O]:O=NN([O])[O],O=NN1C=CN([C@H]2[C@H]1N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R81*;S3 + S4 -> S59;N2O3 + C6H6N10O9 -> C6H6N12O12;O=NN([O])[O],O=NN1C=CN([C@H]2[C@H]1N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N1N([O])ON([C@H]1[CH]N2N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;6.674177e+09;0
R82;S61 -> S94;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];6.060606e+11;9.196987e+10;1.939764e+12;2
R82*;S94 -> S61;C6H6N12O12 -> C6H6N12O12;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.008664e+11;0
R83;S62 + S103 -> S96;C4H4N8O8 + C2H2N4O4 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];3.056853e+10;1.294985e+09;1.456642e+11;1
R83*;S96 -> S62 + S103;C6H6N12O12 -> C4H4N8O8 + C2H2N4O4;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O];0.000000e+00;0.000000e+00;2.651091e+11;0
R84;S62 -> S112;C4H4N8O8 -> C4H4N8O8;[O]N(/N=C\[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O];1.111111e+12;4.707037e+10;5.294631e+12;1
R84*;S112 -> S62;C4H4N8O8 -> C4H4N8O8;[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;8.559235e+11;0
R85;S63 -> S47;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])C=NN2N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H](N(N([O])[O])[CH][C@H]1N([N]C=CN1N([O])[O])N([O])[O])[N]N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R85*;S47 -> S63;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H](N(N([O])[O])[CH][C@H]1N([N]C=CN1N([O])[O])N([O])[O])[N]N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])C=NN2N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R86;S64 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];2.777778e+11;4.215286e+10;8.890586e+11;2
R86*;S58 -> S64;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.635597e+10;0
R87;S64 -> S61;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];2.777778e+11;4.215286e+10;8.890586e+11;2
R87*;S61 -> S64;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;9.077977e+11;0
R88;S65 -> S63 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N(N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])C=NN2N([O])[O])N([O])[O])N([O])[O])[O],[O]N=O;2.941176e+11;1.245980e+10;1.401520e+12;1
R88*;S63 + S138 -> S65;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])C=NN2N([O])[O])N([O])[O])N([O])[O])[O],[O]N=O:[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N(N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.255037e+12;0
R89;S67 -> S66;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H]1N=C[C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])[O];5.882353e+11;2.491961e+10;2.803040e+12;1
R89*;S66 -> S67;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C\[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])[O]:[O]N(/N=C\[C@H]1N=C[C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.783174e+11;0
R90;S69 -> S32;C6H6N11O10 -> C6H6N11O10;[O]N(/N=[C]/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)NN([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O];3.333333e+12;1.412111e+11;1.588389e+13;1
R90*;S32 -> S69;C6H6N11O10 -> C6H6N11O10;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O]:[O]N(/N=[C]/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)NN([O])[O])[O];0.000000e+00;0.000000e+00;4.120677e+10;0
R91;S71 -> S122;C6H6N12O12 -> C6H6N12O12;[O]N(N([C@H]([N]N([O])[O])/C=N/N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N\N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R91*;S122 -> S71;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N\N([O])[O])[O]:[O]N(N([C@H]([N]N([O])[O])/C=N/N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;6.642422e+10;0
R92;S72 -> S117;C6H6N12O12 -> C6H6N12O12;[O]N(N([C@H]([N]N([O])[O])/C=N\N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N(C=CN([C@H]1[N]N([O])[O])N([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R92*;S117 -> S72;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N(C=CN([C@H]1[N]N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N([C@H]([N]N([O])[O])/C=N\N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.762195e+12;0
R93;S73 -> S11 + S79;C12H12N24O24 -> C6H6N12O11 + C6H6N12O13;[O]N(N([C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])ON(N1[C@H]2N(N([O])[O])[C@H]3N([C@H]4[C@H]1N([C@H]2N([C@H]3N4N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])[O]:O=NN1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O],[O]N(N1[C@H]2[CH]N(N([O])[O])[C@H]3[C@H](N2N([O])[O])N([C@H]([C@H]1N(N([O])[O])[O])N3N([O])[O])N([O])[O])[O];1.111111e+12;4.707037e+10;5.294631e+12;1
R93*;S11 + S79 -> S73;C6H6N12O11 + C6H6N12O13 -> C12H12N24O24;O=NN1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O],[O]N(N1[C@H]2[CH]N(N([O])[O])[C@H]3[C@H](N2N([O])[O])N([C@H]([C@H]1N(N([O])[O])[O])N3N([O])[O])N([O])[O])[O]:[O]N(N([C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])ON(N1[C@H]2N(N([O])[O])[C@H]3N([C@H]4[C@H]1N([C@H]2N([C@H]3N4N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])[O];0.000000e+00;0.000000e+00;2.004478e+12;0
R94;S75 -> S53;C6H6N12O12 -> C6H6N12O12;[O]N(N/C(=N/N([O])[O])/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N2N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R94*;S53 -> S75;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O]:[O]N(N/C(=N/N([O])[O])/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N2N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.252430e+11;0
R95;S76 -> S3 + S12;C6H6N12O12 -> N2O3 + C6H6N10O9;[O]N(N1ON([O])N2[C@H]3[C@H]1N(N([O])[O])[C@H]1N([C@H]([CH]2)N([C@H]1N3N([O])[O])N([O])[O])N([O])[O])[O]:O=NN([O])[O],O=NN1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R95*;S3 + S12 -> S76;N2O3 + C6H6N10O9 -> C6H6N12O12;O=NN([O])[O],O=NN1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O]:[O]N(N1ON([O])N2[C@H]3[C@H]1N(N([O])[O])[C@H]1N([C@H]([CH]2)N([C@H]1N3N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;4.510075e+12;0
R96;S78 + S78 -> S80;C6H6N12O12 + C6H6N12O12 -> C12H12N24O24;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O],[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])ON(N1[C@H]4N(N([O])[O])[C@H]5N([C@H]4N([C@H]4[C@H]1N(N([O])[O])[C@H]5N4N([O])[O])N([O])[O])N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];2.793426e+06;1.183388e+05;1.331114e+07;1
R96*;S80 -> S78 + S78;C12H12N24O24 -> C6H6N12O12 + C6H6N12O12;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])ON(N1[C@H]4N(N([O])[O])[C@H]5N([C@H]4N([C@H]4[C@H]1N(N([O])[O])[C@H]5N4N([O])[O])N([O])[O])N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O],[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.744665e+12;0
R97;S78 + S138 -> S89;C6H6N12O12 + NO2 -> C6H6N13O14;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O],[O]N=O:[O]N(ON(N1[C@H]2N(N([O])[O])[C@H]3N([C@H]4[C@H]1N([C@H]2N([C@H]3N4N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])[O];2.902686e+07;1.229675e+06;1.383179e+08;1
R97*;S89 -> S78 + S138;C6H6N13O14 -> C6H6N12O12 + NO2;[O]N(ON(N1[C@H]2N(N([O])[O])[C@H]3N([C@H]4[C@H]1N([C@H]2N([C@H]3N4N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O],[O]N=O;7.692308e+11;3.258718e+10;3.665514e+12;1
R98;S78 -> S37;C6H6N12O12 -> C6H6N12O12;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];2.991146e+08;1.267149e+07;1.425331e+09;1
R98*;S37 -> S78;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;4.637356e+10;0
R99;S78 -> S58;C6H6N12O12 -> C6H6N12O12;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];8.973439e+08;2.131194e+08;2.377452e+09;3
R99*;S58 -> S78;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.635597e+10;0
R100;S78 -> S124;C6H6N12O12 -> C6H6N12O12;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H]([N]N([O])[O])[C@H]2N([C@H]1N(C=CN2N([O])[O])N([O])[O])N([O])[O])[O];2.991146e+08;1.267149e+07;1.425331e+09;1
R100*;S124 -> S78;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H]([N]N([O])[O])[C@H]2N([C@H]1N(C=CN2N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.497866e+13;0
R101;S78 -> S128;C6H6N12O12 -> C6H6N12O12;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];8.375209e+09;5.636594e+09;1.188322e+10;28
R101*;S128 -> S78;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.933978e+10;0
R102;S78 -> S130;C6H6N12O12 -> C6H6N12O12;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O];4.486719e+09;2.573308e+09;7.172430e+09;15
R102*;S130 -> S78;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.709893e+10;0
R103;S78 -> S131;C6H6N12O12 -> C6H6N12O12;[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1[C@H]2N(N([O])[O])[C@H]([C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[N]N([O])[O])[O];8.973439e+08;2.131194e+08;2.377452e+09;3
R103*;S131 -> S78;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1[C@H]2N(N([O])[O])[C@H]([C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[N]N([O])[O])[O]:[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;9.985774e+12;0
R104;S79 -> S3 + S82;C6H6N12O13 -> N2O3 + C6H6N10O10;[O]N(N1[C@H]2[CH]N(N([O])[O])[C@H]3[C@H](N2N([O])[O])N([C@H]([C@H]1N(N([O])[O])[O])N3N([O])[O])N([O])[O])[O]:O=NN([O])[O],[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];2.222222e+12;3.372228e+11;7.112469e+12;2
R104*;S3 + S82 -> S79;N2O3 + C6H6N10O10 -> C6H6N12O13;O=NN([O])[O],[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[C@H]2[CH]N(N([O])[O])[C@H]3[C@H](N2N([O])[O])N([C@H]([C@H]1N(N([O])[O])[O])N3N([O])[O])N([O])[O])[O];3.910390e+10;1.656571e+09;1.863366e+11;1
R105;S80 -> S10 + S81;C12H12N24O24 -> C6H6N12O11 + C6H6N12O13;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])ON(N1[C@H]4N(N([O])[O])[C@H]5N([C@H]4N([C@H]4[C@H]1N(N([O])[O])[C@H]5N4N([O])[O])N([O])[O])N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:O=NN1[C@H]2[C@H]3N([C@H](N2N([O])[O])[C@H]2N([C@H]1[C@H](N3N([O])[O])N2N([O])[O])N([O])[O])N([O])[O],[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];1.250000e+12;5.295417e+10;5.956460e+12;1
R105*;S10 + S81 -> S80;C6H6N12O11 + C6H6N12O13 -> C12H12N24O24;O=NN1[C@H]2[C@H]3N([C@H](N2N([O])[O])[C@H]2N([C@H]1[C@H](N3N([O])[O])N2N([O])[O])N([O])[O])N([O])[O],[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])ON(N1[C@H]4N(N([O])[O])[C@H]5N([C@H]4N([C@H]4[C@H]1N(N([O])[O])[C@H]5N4N([O])[O])N([O])[O])N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.387715e+12;0
