# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H5C7N4O8	H4C7N3O5	H2O	H4C7N3O6	H	H5C7N2O5	H6C7N2O5	H5C7N3O7	HNO	H4C7N2O4	HNO2	H6C7N3O6	H5C7N3O5	HO	H7C9N5O4	NO3	H4C7N2O3	H3C4N2O	H9C11N6O6	H4C4NO2	HC3N2O4	O2	H2NO	H5C7N2O3	H3C7N2O5	NO	H2	HNO3	HCNO	H2C7N3O6	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	H4C4N4O	HN	N2O	H4C4N3	H3C3N3	H4C6N4O	H4C4N4	H2C2O2	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N5O2	HCN2O2	H2C4N3	HC2N	H2C2N4O4	O	HCN2	H3C4N3O	HC2NO	H2C2N4O3	H3C6N4	H3C4N4	H4C4N2	H3C4N3	H2C2NO	HCN3	H3C4N4O3	H3C2N2O	H5C6N4O	H4C4N5O2	H5C5N4	CO	N	HC2N3O2	HC2O	H4C5N5O	CN	HC2	H2N	HC2N3O	HN2O2	HCN3O2	H3C3N2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	CN2	HC2N3	C2N2O	
347000       1051         94	 124	 28	 448	 2	 1	 5	 4	 5	 6	 4	 2	 3	 12	 3	 13	 1	 7	 13	 1	 7	 1	 2	 1	 1	 1	 2	 1	 1	 1	 43	 3	 2	 5	 1	 4	 65	 20	 3	 35	 2	 12	 3	 2	 12	 19	 3	 1	 1	 1	 25	 1	 6	 6	 5	 1	 2	 2	 1	 9	 2	 6	 1	 1	 2	 1	 1	 6	 2	 3	 1	 1	 1	 1	 1	 3	 1	 1	 2	 2	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H5C7N4O8	H4C7N3O5	H2O	H4C7N3O6	H	H5C7N2O5	H6C7N2O5	H5C7N3O7	HNO	H4C7N2O4	HNO2	H6C7N3O6	H5C7N3O5	HO	NO3	H7C9N5O4	H4C7N2O3	H3C4N2O	H9C11N6O6	NO	O2	H2NO	H5C7N2O3	H3C7NO3	H2	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	H4C4N4O	HN	N2O	H4C4N3	H3C3N3	H4C6N4O	H4C4N4	H2C2O2	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	HC2N2O	HC4N5O2	HCN2O2	H2C4N3	HC2N	H2C2N4O4	O	H3C4N3O	HC2NO	H2C2N4O3	H3C6N4	H3C4N4	HC2N2O2	H4C4N2	H2C2N2O	H3C4N3	HCN3	H3C4N4O3	H3C2N2O	H5C6N4O	H2C2NO	H4C4N5O2	CO	HC2N3O2	HC2O	H4C5N5O	CN	HC2	H2N	HNO3	HC2N3O	H3C3N2	HN2O2	H5C5N4	HCN3O2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
348000       1057         92	 123	 30	 452	 2	 1	 5	 4	 5	 5	 4	 2	 3	 12	 3	 14	 1	 7	 14	 8	 1	 1	 2	 1	 42	 2	 1	 1	 1	 3	 3	 1	 8	 5	 71	 20	 3	 37	 2	 12	 3	 2	 13	 20	 3	 1	 1	 1	 25	 1	 6	 5	 1	 1	 1	 2	 1	 8	 2	 1	 1	 2	 1	 1	 1	 6	 3	 2	 1	 1	 1	 1	 2	 1	 1	 2	 2	 1	 1	 2	 1	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H5C7N4O8	H4C7N3O5	H2O	H4C7N3O6	H	H5C7N2O5	H6C7N2O5	H5C7N3O7	HNO	H4C7N2O4	HNO2	H6C7N3O6	H5C7N3O5	HO	NO3	H3C4N2O4	H2C3NO2	H7C9N5O4	H4C7N2O3	H3C4N2O	H9C11N6O6	NO	O2	H2NO	H5C7N2O3	H3C7NO3	H2	HNO3	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	HN	N2O	H4C4N3	H3C4N3	H3C3N3	H4C6N4O	H4C4N4	H2C2O2	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N5O2	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	O	H3C4N3O	HC2NO	H2C2N4O3	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H3C4N4O3	H5C6N4O	H2C2NO	H4C4N5O2	H5C5N4	CO	HC2N3O2	HC2O	HCN2O2	H4C5N5O	CN	HC2	H2N	HC2N3O	H3C3N2	HN2O2	HCN3O2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
349000       1055         92	 124	 28	 446	 2	 1	 6	 4	 6	 7	 3	 2	 3	 13	 3	 14	 1	 6	 14	 8	 1	 1	 1	 1	 2	 1	 43	 2	 1	 1	 1	 3	 2	 4	 1	 8	 5	 66	 21	 3	 38	 2	 13	 2	 13	 17	 4	 3	 1	 1	 1	 24	 1	 6	 4	 5	 1	 2	 1	 8	 2	 2	 1	 1	 2	 1	 1	 1	 6	 1	 1	 1	 3	 1	 3	 1	 2	 2	 1	 1	 1	 2	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H5C7N4O8	H4C7N3O5	H2O	H10C14N5O10	H4C7N2O4	HO	H5C7N2O5	H6C7N2O5	H5C7N3O7	H4C7N3O6	HNO	H3C3NO2	H2C4N2O4	HNO2	H6C7N3O6	H5C7N3O5	H3C7N3O5	NO3	H7C9N5O4	H4C7NO2	H3C7N2O3	H	H3C4N2O	H3C4N2O4	H2C3NO2	O2	H2NO	H5C7N2O3	H3C7NO3	NO	H2	HNO3	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	HN	N2O	H4C4N3	H3C4N3	H3C3N3	H4C6N4O	H4C4N4	H2C2O2	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	O	HC4N4O	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	H3C4N3O	HC2NO	H2C2N4O3	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H3C4N4O3	H3C2N2O	H5C6N4O	H2C2NO	H4C4N5O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N5O	CN	HC2N3O	HC2	H2N	HCN2O	H3C4N4O2	HN2O2	HCN3O2	H3C3N2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
350000       1068         98	 119	 30	 452	 2	 1	 6	 4	 1	 3	 16	 4	 2	 3	 3	 13	 1	 1	 14	 1	 7	 1	 8	 1	 1	 1	 5	 2	 1	 1	 2	 1	 1	 1	 45	 3	 2	 5	 1	 8	 5	 72	 21	 3	 36	 2	 12	 2	 13	 20	 3	 3	 1	 1	 1	 22	 1	 5	 4	 4	 3	 1	 2	 1	 8	 2	 1	 1	 2	 1	 1	 1	 6	 1	 1	 1	 1	 3	 1	 3	 1	 2	 2	 1	 1	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H5C7N4O8	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	HO	H6C7N2O5	H5C7N3O7	H4C7N3O6	HNO	HNO2	H6C7N3O6	H3C7N3O6	H	N2O3	NO3	H7C9N5O4	H3C7N3O5	H4C7NO2	NO	H3C4N2O	O	H5C7NO2	O2	H2NO	H5C7N2O3	H3C7NO3	H2	HNO3	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	H2C2N3O2	H4C4N5O4	HC2N2	HN	N2O	H4C4N3	H3C4N3	H2C3N3	H3C3N3	H4C6N4O	H4C4N4	H2C2O2	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N5O2	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	H3C4N3O	HC2NO	H2C2N4O3	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H3C2N2O	H5C6N4O	H2C2NO	H4C4N5O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N5O	CN	HC2	H2N	HC2N3O	HN2O2	HCN3O2	H3C3N2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
351000       1062         92	 120	 29	 451	 2	 1	 5	 5	 7	 7	 4	 14	 2	 3	 3	 13	 14	 1	 1	 6	 4	 8	 1	 1	 1	 46	 2	 3	 1	 2	 1	 1	 1	 3	 2	 4	 1	 8	 5	 64	 20	 37	 2	 12	 2	 13	 19	 3	 1	 2	 1	 1	 1	 25	 1	 6	 7	 4	 1	 3	 1	 8	 2	 2	 1	 2	 1	 1	 1	 6	 1	 1	 1	 2	 1	 3	 1	 2	 2	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H5C7N4O8	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	HO	H6C7N2O5	H5C7N3O7	H4C7N3O6	HNO	H4C4NO2	HC3N2O4	HNO2	H	H5C6N2O4	CNO2	NO3	H7C9N5O4	NO	H4C7NO2	H3C4N2O	H5C7NO2	O2	H2NO	H5C7N2O3	H3C7NO3	H2	HNO3	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	HN	N2O	H4C4N3	H3C4N3	H3C3N3	H4C6N4O	H4C4N4	O	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N5O2	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	HC2O	H3C4N3O	HC2NO	H2C2N4O3	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H5C6N4O	H2C2NO	H4C4N5O2	H5C5N4	CO	HC2N3O2	H4C5N5O	CN	HC2	H2N	HC2N3O	HN2O2	HCN3O2	H3C3N2	CN2O	HCN2O2	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
352000       1070         91	 115	 28	 454	 3	 2	 6	 5	 8	 7	 4	 16	 3	 2	 5	 13	 2	 2	 14	 4	 1	 1	 8	 1	 48	 1	 2	 1	 2	 1	 1	 1	 3	 2	 4	 1	 8	 5	 65	 20	 3	 36	 2	 12	 2	 13	 20	 3	 3	 1	 1	 3	 27	 1	 5	 6	 4	 1	 3	 1	 8	 2	 3	 2	 1	 2	 1	 1	 1	 6	 1	 1	 2	 1	 3	 1	 2	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7N4O8	H5C7NO3	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	NO	H5C7N3O7	H4C7N3O6	HNO	HO	H3C2	CNO2	HC	HC3N2O4	NO3	H7C9N5O4	H4C7NO2	H3C4N2O	H5C7NO2	O2	H2NO	H5C7N2O3	H3C7NO3	H2	HNO3	H3C4	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	HN	N2O	H4C4N3	H3C4N3	H3C3N3	H4C6N4O	H4C4N4	H	HC2O2	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N5O2	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	O	H3C4N3O	HC2NO	H2C2N4O3	H3C2N2O	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H5C6N4O	H2C2NO	H4C4N5O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N5O	HC2	H2N	HC2N3O	HN2O2	HCN3O2	H3C3N2	CN2O	HCN2O2	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
353000       1069         93	 114	 27	 452	 3	 2	 7	 6	 8	 9	 4	 3	 14	 50	 2	 5	 13	 14	 1	 1	 1	 2	 8	 1	 1	 2	 1	 2	 1	 1	 1	 3	 2	 1	 5	 1	 8	 5	 65	 20	 3	 35	 2	 12	 2	 13	 19	 4	 3	 1	 1	 4	 1	 26	 1	 5	 6	 4	 1	 3	 1	 8	 2	 2	 2	 1	 2	 2	 1	 1	 1	 6	 1	 1	 2	 1	 3	 1	 2	 2	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H5C7N4O8	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H5C7N3O7	H4C7N3O6	HNO	HO	H5C7N3O4	H2C2N2O	NO3	H7C9N5O4	NO	H4C7NO2	H4C7N2O5	H	H3C4N2O	H5C7NO2	H5C7N2O3	O2	H2NO	H3C7NO3	H2	HNO3	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	HN	N2O	H3C4N3	H3C3N3	H4C6N4O	H4C4N4	HC2O2	H2C2N2	H4C4N5O	H4C4N4O2	H2C2N3O	HC4N5O2	H4C4N3	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	O	H3C4N3O	HC2NO	H2C2N4O3	H3C2N2O	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H2C2O	H4C5N5O	HC2	H2N	HC2N3O	HN2O2	HCN3O2	H3C3N2	CN2O	HCN2O2	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
354000       1076         91	 115	 31	 458	 2	 1	 6	 6	 6	 7	 6	 3	 15	 2	 4	 13	 14	 1	 5	 9	 1	 50	 1	 1	 5	 2	 1	 2	 2	 1	 1	 3	 2	 6	 1	 8	 5	 66	 22	 3	 33	 2	 12	 2	 13	 5	 3	 1	 1	 1	 25	 1	 5	 7	 1	 18	 3	 1	 8	 2	 1	 2	 1	 2	 1	 1	 1	 1	 6	 1	 1	 2	 1	 3	 1	 2	 2	 1	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H5C7NO2	H5C7N3O7	H4C7N3O6	HNO	HO	H6C7N3O5	NO3	H7C9N5O4	NO	H4C7NO2	H4C7N2O5	H	H3C4N2O	H5C6N2O4	CNO2	H5C7N2O3	O2	H2NO	H3C7NO3	H2	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N3O2	H4C4N5O4	HC2N2	H2C2N2	HN	N2O	H4C4N3	H3C4N3	H3C3N3	H4C6N4O	H4C4N4	HC2O2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N4O	H2C4N3	HC2N	O	H2C2N4O4	H4C4N4O	H3C4N3O	HC2NO	H2C2N4O3	H3C3N2	H3C2N2O	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N5O	HC2	H2N	HNO3	HC2N3O	HN2O2	HCN3O2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
355000       1085         90	 116	 27	 463	 2	 7	 6	 6	 7	 5	 3	 13	 3	 2	 5	 13	 17	 1	 8	 1	 52	 1	 1	 5	 2	 1	 1	 2	 2	 1	 1	 3	 6	 1	 8	 5	 70	 21	 3	 32	 2	 14	 24	 2	 13	 18	 4	 3	 1	 1	 1	 1	 5	 7	 4	 1	 3	 1	 2	 8	 2	 2	 1	 2	 2	 2	 1	 1	 1	 6	 1	 1	 2	 1	 3	 1	 2	 2	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H5C7N3O7	H4C7N3O6	HNO	H6C7N3O7	HO	H	H6C7N3O5	NO3	H7C9N5O4	NO	H4C7NO2	H3C4N2O4	H2C3NO2	H2C3	H3C4N2O	H5C7NO2	H5C7N2O3	O2	H4C7N2O3	H2NO	H3C7NO3	H2	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N2	H4C4N5O4	HC2N2	H2C2N3O2	HN	N2O	H4C4N3	H3C4N3	H4C6N4O	H4C4N4	HC2O2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N4O	H2C4N3	HC2N	H4C4N3O	H2C2N4O4	H4C4N4O	O	H3C4N3O	HC2NO	H2C2N4O3	H3C2N2O	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	HCN3	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N5O	HC2	H2N	HNO3	HC2N3O	HN2O2	H3C3N2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	H3C3N3	CN	C2N2O	
356000       1090         93	 114	 26	 465	 2	 6	 6	 5	 9	 5	 3	 14	 2	 6	 13	 1	 15	 5	 1	 8	 1	 52	 1	 2	 1	 1	 2	 2	 3	 2	 1	 1	 1	 3	 7	 1	 9	 5	 71	 21	 3	 29	 2	 12	 32	 2	 14	 18	 4	 1	 1	 1	 1	 5	 6	 4	 1	 3	 1	 1	 7	 2	 2	 2	 2	 2	 2	 1	 1	 1	 6	 1	 1	 1	 1	 3	 1	 2	 2	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H4C7N3O6	HO	HNO	H5C7N3O7	H6C7N3O5	NO3	H7C9N5O4	H	H4C7N2O3	NO	H4C7NO2	H3C4N2O	H5C7NO2	H5C7N2O3	O2	H3C2	H2C5N3O6	H2NO	H3C7NO3	H2	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N2	H4C4N5O4	HC2N2	H2C2N3O2	HN	N2O	H3C4N3	H3C3N3	H4C6N4O	H4C4N4	HC2O2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	HC4N4O	H4C4N3	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	H3C4N2	O	H3C4N3O	HC2NO	H2C2N4O3	H3C2N2O	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	N2O2	HCN3	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N3	HC2	H2N	HCN2O	HNO3	CN	HC2N3O	HN2O2	HCN3O2	H3C3N2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
357000       1093         94	 114	 27	 467	 2	 6	 6	 5	 8	 5	 3	 16	 8	 17	 14	 1	 1	 8	 1	 4	 1	 50	 1	 2	 3	 3	 2	 1	 1	 1	 1	 3	 7	 1	 8	 5	 68	 22	 3	 28	 2	 13	 30	 2	 14	 5	 3	 1	 1	 1	 1	 4	 6	 4	 1	 18	 3	 1	 7	 2	 1	 2	 2	 1	 2	 2	 1	 1	 1	 6	 1	 1	 1	 3	 1	 3	 1	 1	 2	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H5C7N3O7	H4C7N3O6	HNO	H2C6N3O6	H3C	HO	H6C7N3O5	NO3	H7C9N5O4	NO	H4C7NO2	H3C4N2O	H5C7NO2	H5C7N2O3	O2	H2NO	H3C7NO3	H2	HCNO	H4C4NO2	HC3N2O4	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N2	H4C4N5O4	HC2N2	H2C2N3O2	HN	N2O	H4C4N3	H3C4N3	H2C3N3	H	H3C3N3	H4C6N4O	HN2	HN2O	HC2O2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	H3C4N2	HC4N4O	H2C4N3	HC2N	H2C2N4O4	H4C4N4O	O	H3C4N3O	HC2NO	H2C2N4O3	H3C2N2O	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	N2O2	HCN3	CN2	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N5O	HC2	H2N	HCN2O	HNO3	CN	HC2N3O	HN2O2	H3C3N2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
358000       1097         97	 111	 30	 471	 2	 7	 6	 5	 8	 6	 3	 15	 2	 6	 14	 1	 1	 16	 1	 8	 1	 49	 1	 2	 2	 3	 2	 1	 1	 3	 8	 1	 1	 1	 8	 5	 69	 20	 3	 28	 2	 13	 29	 2	 13	 19	 4	 1	 5	 2	 1	 2	 1	 1	 1	 4	 6	 4	 2	 1	 3	 1	 6	 2	 1	 2	 1	 2	 2	 1	 1	 1	 6	 2	 1	 1	 1	 3	 1	 3	 1	 2	 2	 1	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H5C7N3O7	H4C7N3O6	HNO	H6C7N3O7	HO	H6C7N3O5	NO3	H7C9N5O4	NO	H4C7NO2	H4C5N2O4	HC2NO2	H3C4N2O	H5C8N4O6	H5C7NO2	H5C7N2O3	O2	H2NO	H3C7NO3	H2	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N2	H4C4N5O4	HC2N2	H2C2N3O2	HN	N2O	H4C4N3	H2C4N3	H	H3C3N3	H4C6N4O	HN2	HC2O2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	H3C4N2	HC4N4O	HC2N	H2C2N4O4	H4C4N4O	O	H3C4N3O	HC2NO	H2C2N4O3	H3C4N3	H3C2N2O	H3C6N4	H3C4N4	HN2O2	H2C2N2O2	H4C4N2	N2O2	CN	HCN3	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H4C5N5O	HC2N3O	HC2	H2N	HCN2O	HNO3	H3C3N2	CN2O	H3C4N4O	H2C2N4O2	H4C5N4	HC2N3	C2N2O	
359000       1099         94	 111	 28	 470	 2	 7	 6	 5	 8	 6	 3	 15	 1	 7	 14	 1	 18	 1	 8	 1	 51	 1	 1	 1	 2	 1	 3	 3	 2	 1	 1	 3	 7	 1	 8	 5	 72	 21	 3	 27	 2	 14	 28	 3	 13	 18	 4	 4	 3	 1	 2	 1	 1	 4	 5	 4	 3	 1	 1	 7	 2	 1	 2	 1	 2	 3	 2	 1	 1	 2	 1	 6	 1	 1	 1	 1	 3	 1	 3	 1	 1	 2	 1	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	HC3N2O4	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H5C7N3O7	H4C7N3O6	HNO	HO	H6C7N3O5	NO3	H7C9N5O4	NO	H4C7NO2	H4C4NO2	H3C4N2O	CNO	H5C7NO2	H5C7N2O3	O2	O	H2NO	H3C7NO3	H2	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N2	H4C4N5O4	HC2N2	H2C2N3O2	HN	N2O	H4C4N3	H2C4N3	H	H3C3N3	H4C6N4O	HN2	HC2O2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	H3C4N2	HC4N4O	H6C6N5O	HC2N	H2C2N4O4	H4C4N4O	H3C4N3O	HC2NO	H2C2N4O3	H3C4N3	H3C2N2O	H3C6N4	H3C4N4	H2C2N2O2	H4C4N2	N2O2	HCN3	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H3C4N6O	H4C5N4	HC2N3O	HC2	H2N	HCN2O	HNO3	C2N2	HN2O2	HCN3O2	CN4O4	H3C3N2	H2C2N4O2	HC2N3	C2N2O	
360000       1101         94	 109	 30	 472	 2	 1	 7	 6	 6	 8	 6	 3	 16	 2	 6	 15	 18	 1	 8	 1	 51	 1	 1	 2	 1	 3	 4	 2	 2	 1	 1	 3	 6	 1	 7	 5	 75	 21	 2	 25	 2	 13	 28	 3	 13	 19	 4	 3	 3	 1	 1	 1	 1	 4	 5	 5	 2	 1	 1	 1	 6	 2	 2	 1	 3	 3	 2	 1	 1	 1	 6	 1	 1	 1	 3	 1	 2	 1	 1	 2	 1	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H5C7NO3	H4C7N3O5	H2O	H5C7N3O5	H5C7N2O5	H4C7N2O4	H6C7N2O5	HNO2	H5C7N3O7	H4C7N3O6	HNO	HO	H6C7N3O5	NO3	H7C9N5O4	NO	H4C7NO2	H5C7N2O3	H3C4N2O	CNO	H5C7NO2	O	H2NO	H3C7NO3	H2	HCNO	H2C7N3O6	HCN2	H2C2N	HCN	N2	N2O3	H2C2N2	H4C4N5O4	HC2N2	H2C2N3O2	HN	N2O	H4C4N3	H2C4N3	H5C4N4O	H3C3N3	H4C6N4O	HN2	HC2O2	H4C4N5O	H4C4N4O2	H2C2N3O	H2C2N2O	H3C4N2	HC4N4O	HC2N	H2C2N4O4	H4C4N4O	H	H3C4N3O	HC2NO	H2C2N4O3	H3C4N3	H3C4N4	H2C2N2O2	H4C4N2	N2O2	O2	HCN3	H3C2N2O	H5C6N4O	H2C2NO	H4C4N3O2	H5C5N4	CO	HC2N3O2	HC2O	H2C2	H4C4N3O	H4C5N4	HC2N3O	HC2	H2N	HCN2O	HNO3	C2N2	HN2O2	HCN3O2	H3C3N2	CN2O	H2C4N4O	H2C2N4O2	HC2N3	C2N2O	
361000       1115         93	 107	 32	 479	 4	 7	 7	 5	 7	 6	 3	 17	 2	 7	 15	 18	 1	 8	 1	 53	 1	 4	 2	 1	 3	 4	 1	 1	 3	 7	 1	 7	 5	 71	 22	 2	 32	 1	 14	 26	 3	 13	 18	 5	 1	 3	 1	 1	 1	 1	 5	 5	 4	 2	 1	 2	 6	 1	 3	 2	 1	 2	 3	 1	 1	 5	 2	 1	 1	 1	 1	 3	 1	 3	 1	 1	 2	 1	 1	 2	 2	 2	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	
