R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R472*;S2 + S450 -> S284 + S362;H3N + CNO -> CHNO + H2N;N,[O]C#N:OC#N,[NH2];0.000000e+00;0.000000e+00;3.349667e+08;0
R473;S284 + S536 -> S324 + S450;CHNO + NO2 -> HNO2 + CNO;OC#N,[O]N=O:ON=O,[O]C#N;2.024202e+08;8.575193e+06;9.645662e+08;1
R473*;S324 + S450 -> S284 + S536;HNO2 + CNO -> CHNO + NO2;ON=O,[O]C#N:OC#N,[O]N=O;0.000000e+00;0.000000e+00;6.511568e+08;0
R474;S285 -> S378;C2H2N2O2 -> C2H2N2O2;OC(=C=N)N=O:[NH]/C(=[C]\N=O)/O;5.000000e+12;2.118167e+11;2.382584e+13;1
R474*;S378 -> S285;C2H2N2O2 -> C2H2N2O2;[NH]/C(=[C]\N=O)/O:OC(=C=N)N=O;0.000000e+00;0.000000e+00;1.762195e+12;0
R475;S286 + S362 -> S131;C2HN2O2 + H2N -> C2H3N3O2;OC(=C=[N])N=O,[NH2]:NN=C=C(N=O)O;1.771176e+11;7.503294e+09;8.439954e+11;1
R475*;S131 -> S286 + S362;C2H3N3O2 -> C2HN2O2 + H2N;NN=C=C(N=O)O:OC(=C=[N])N=O,[NH2];0.000000e+00;0.000000e+00;5.991465e+12;0
R476;S287 -> S206 + S431;C2H4N3O2 -> H2O + C2H2N3O;OC(=C[N]O)N=N:O,[N]=CC(=O)N=N;3.571429e+11;1.512976e+10;1.701846e+12;1
R476*;S206 + S431 -> S287;H2O + C2H2N3O -> C2H4N3O2;O,[N]=CC(=O)N=N:OC(=C[N]O)N=N;0.000000e+00;0.000000e+00;3.295032e+09;0
R477;S288 -> S90 + S447;C2H4N3O -> C2H3N3 + HO;OC(=[N])C(=N)N:NC(=N)C#N,[OH];2.500000e+12;1.059083e+11;1.191292e+13;1
R477*;S90 + S447 -> S288;C2H3N3 + HO -> C2H4N3O;NC(=N)C#N,[OH]:OC(=[N])C(=N)N;0.000000e+00;0.000000e+00;4.476501e+10;0
R478;S289 + S438 -> S267;C2H4N4O4 + NO -> C2H4N5O5;ON(/C(=C(/N)\[NH])/N([O])[O])[O],[N]=O:O=NN/C(=C(/N([O])[O])\N([O])O)/N;4.970287e+08;2.105579e+07;2.368425e+09;1
R478*;S267 -> S289 + S438;C2H4N5O5 -> C2H4N4O4 + NO;O=NN/C(=C(/N([O])[O])\N([O])O)/N:ON(/C(=C(/N)\[NH])/N([O])[O])[O],[N]=O;0.000000e+00;0.000000e+00;1.497866e+13;0
R479;S289 + S447 -> S206 + S506;C2H4N4O4 + HO -> H2O + C2H3N4O4;ON(/C(=C(/N)\[NH])/N([O])[O])[O],[OH]:O,[O]N([C@]1(ON1O)C(=N)[NH])[O];2.619400e+09;1.109665e+08;1.248188e+10;1
R479*;S206 + S506 -> S289 + S447;H2O + C2H3N4O4 -> C2H4N4O4 + HO;O,[O]N([C@]1(ON1O)C(=N)[NH])[O]:ON(/C(=C(/N)\[NH])/N([O])[O])[O],[OH];0.000000e+00;0.000000e+00;4.625718e+11;0
R480;S289 + S475 -> S299 + S476;C2H4N4O4 + C2H3N4O4 -> C2H5N4O4 + C2H2N4O4;ON(/C(=C(/N)\[NH])/N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O]:ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])[NH])N([O])[O])[O];7.733402e+08;3.276127e+07;3.685096e+09;1
R480*;S299 + S476 -> S289 + S475;C2H5N4O4 + C2H2N4O4 -> C2H4N4O4 + C2H3N4O4;ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])[NH])N([O])[O])[O]:ON(/C(=C(/N)\[NH])/N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.515992e+10;0
R481;S289 -> S216 + S447;C2H4N4O4 -> C2H3N4O3 + HO;ON(/C(=C(/N)\[NH])/N([O])[O])[O]:O=N/C(=C(/N)\[NH])/N([O])[O],[OH];6.188119e+10;2.175841e+10;1.344610e+11;5
R481*;S216 + S447 -> S289;C2H3N4O3 + HO -> C2H4N4O4;O=N/C(=C(/N)\[NH])/N([O])[O],[OH]:ON(/C(=C(/N)\[NH])/N([O])[O])[O];0.000000e+00;0.000000e+00;1.222243e+10;0
R482;S290 + S384 -> S19 + S302;C2H4N4O4 + C2H3N2O2 -> C2H4N2O2 + C2H3N4O4;ON(/C(=C(/[NH])\N)/N([O])[O])[O],[NH]/C=[C]/N([O])O:N/C=[C]/N([O])O,ON(C(=C([NH])[NH])N([O])[O])[O];3.542353e+10;1.500659e+09;1.687991e+11;1
R482*;S19 + S302 -> S290 + S384;C2H4N2O2 + C2H3N4O4 -> C2H4N4O4 + C2H3N2O2;N/C=[C]/N([O])O,ON(C(=C([NH])[NH])N([O])[O])[O]:ON(/C(=C(/[NH])\N)/N([O])[O])[O],[NH]/C=[C]/N([O])O;0.000000e+00;0.000000e+00;1.279454e+11;0
R483;S290 + S465 -> S299 + S475;C2H4N4O4 + C2H4N4O4 -> C2H5N4O4 + C2H3N4O4;ON(/C(=C(/[NH])\N)/N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O];4.840330e+07;2.050525e+06;2.306499e+08;1
R483*;S299 + S475 -> S290 + S465;C2H5N4O4 + C2H3N4O4 -> C2H4N4O4 + C2H4N4O4;ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O]:ON(/C(=C(/[NH])\N)/N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.939400e+09;0
R484;S290 -> S206 + S256;C2H4N4O4 -> H2O + C2H2N4O3;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:O,O=NC(=C([NH])[NH])N([O])[O];1.035197e+10;4.385438e+08;4.932886e+10;1
R484*;S206 + S256 -> S290;H2O + C2H2N4O3 -> C2H4N4O4;O,O=NC(=C([NH])[NH])N([O])[O]:ON(/C(=C(/[NH])\N)/N([O])[O])[O];0.000000e+00;0.000000e+00;3.517039e+08;0
R485;S290 -> S206 + S509;C2H4N4O4 -> H2O + C2H2N4O3;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:O,[O]N([C@]1(O[N]1)C(=[N])N)[O];1.035197e+10;4.385438e+08;4.932886e+10;1
R485*;S206 + S509 -> S290;H2O + C2H2N4O3 -> C2H4N4O4;O,[O]N([C@]1(O[N]1)C(=[N])N)[O]:ON(/C(=C(/[NH])\N)/N([O])[O])[O];0.000000e+00;0.000000e+00;2.437878e+11;0
R486;S290 -> S220 + S447;C2H4N4O4 -> C2H3N4O3 + HO;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:O=N/C(=C(/[NH])\N)/N([O])[O],[OH];7.246377e+10;3.078534e+10;1.411131e+11;7
R486*;S220 + S447 -> S290;C2H3N4O3 + HO -> C2H4N4O4;O=N/C(=C(/[NH])\N)/N([O])[O],[OH]:ON(/C(=C(/[NH])\N)/N([O])[O])[O];1.743486e+09;7.385987e+07;8.308003e+09;1
R487;S290 -> S297 + S536;C2H4N4O4 -> C2H4N3O2 + NO2;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:ON(/[C]=C(/[NH])\N)[O],[O]N=O;1.035197e+10;4.385438e+08;4.932886e+10;1
R487*;S297 + S536 -> S290;C2H4N3O2 + NO2 -> C2H4N4O4;ON(/[C]=C(/[NH])\N)[O],[O]N=O:ON(/C(=C(/[NH])\N)/N([O])[O])[O];0.000000e+00;0.000000e+00;3.702929e+08;0
R488;S290 -> S301;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:ON(C(=C([NH])[NH])N([O])[O])O;1.035197e+10;4.385438e+08;4.932886e+10;1
R488*;S301 -> S290;C2H4N4O4 -> C2H4N4O4;ON(C(=C([NH])[NH])N([O])[O])O:ON(/C(=C(/[NH])\N)/N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R489;S290 -> S303 + S362;C2H4N4O4 -> C2H2N3O4 + H2N;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:ON(C(=C=N)N([O])[O])[O],[NH2];1.035197e+10;4.385438e+08;4.932886e+10;1
R489*;S303 + S362 -> S290;C2H2N3O4 + H2N -> C2H4N4O4;ON(C(=C=N)N([O])[O])[O],[NH2]:ON(/C(=C(/[NH])\N)/N([O])[O])[O];0.000000e+00;0.000000e+00;4.464205e+08;0
R490;S290 -> S339;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:O[N]/C(=C(/N[O])\N)/N([O])[O];1.035197e+10;4.385438e+08;4.932886e+10;1
R490*;S339 -> S290;C2H4N4O4 -> C2H4N4O4;O[N]/C(=C(/N[O])\N)/N([O])[O]:ON(/C(=C(/[NH])\N)/N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R491;S291 + S465 -> S206 + S343 + S475;C2H5N4O4 + C2H4N4O4 -> H2O + C2H4N4O3 + C2H3N4O4;ON(/C(=C(\N)/[NH])/N([O])[O])O,[O]N(C(=C(N)N)N([O])[O])[O]:O,O[N]/C(=C(\N)/[NH])/N([O])[O],[O]N(C(=C([NH])N)N([O])[O])[O];3.272826e+10;1.386478e+09;1.559557e+11;1
R491*;S206 + S343 + S475 -> S291 + S465;H2O + C2H4N4O3 + C2H3N4O4 -> C2H5N4O4 + C2H4N4O4;O,O[N]/C(=C(\N)/[NH])/N([O])[O],[O]N(C(=C([NH])N)N([O])[O])[O]:ON(/C(=C(\N)/[NH])/N([O])[O])O,[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.492290e+10;0
R492;S292 + S465 -> S225 + S326 + S360;C2H4N4O4 + C2H4N4O4 -> C2H3N4O3 + C2H4N4O5 + H;ON(/C(=C(\N)/[NH])/N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:O=N/C(=C(\N)/[NH])/N([O])[O],ONC(=C(N([O])[O])N([O])[O])N,[H];3.281136e+07;1.389999e+06;1.563516e+08;1
R492*;S225 + S326 + S360 -> S292 + S465;C2H3N4O3 + C2H4N4O5 + H -> C2H4N4O4 + C2H4N4O4;O=N/C(=C(\N)/[NH])/N([O])[O],ONC(=C(N([O])[O])N([O])[O])N,[H]:ON(/C(=C(\N)/[NH])/N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.172774e+12;0
R493;S292 + S499 -> S299 + S482;C2H4N4O4 + C2H2N2O3 -> C2H5N4O4 + C2HN2O3;ON(/C(=C(\N)/[NH])/N([O])[O])[O],[O]N(C1=C(O1)N)[O]:ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C=N)[O])[O];2.848628e+09;1.206774e+08;1.357419e+10;1
R493*;S299 + S482 -> S292 + S499;C2H5N4O4 + C2HN2O3 -> C2H4N4O4 + C2H2N2O3;ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C=N)[O])[O]:ON(/C(=C(\N)/[NH])/N([O])[O])[O],[O]N(C1=C(O1)N)[O];0.000000e+00;0.000000e+00;1.297863e+11;0
R494;S292 -> S2 + S478;C2H4N4O4 -> H3N + C2HN3O4;ON(/C(=C(\N)/[NH])/N([O])[O])[O]:N,[O]N(C(=C=N)N([O])[O])[O];5.482456e+09;2.322551e+08;2.612483e+10;1
R494*;S2 + S478 -> S292;H3N + C2HN3O4 -> C2H4N4O4;N,[O]N(C(=C=N)N([O])[O])[O]:ON(/C(=C(\N)/[NH])/N([O])[O])[O];0.000000e+00;0.000000e+00;9.580311e+07;0
R495;S292 -> S225 + S447;C2H4N4O4 -> C2H3N4O3 + HO;ON(/C(=C(\N)/[NH])/N([O])[O])[O]:O=N/C(=C(\N)/[NH])/N([O])[O],[OH];5.482456e+10;2.729677e+10;9.656442e+10;10
R495*;S225 + S447 -> S292;C2H3N4O3 + HO -> C2H4N4O4;O=N/C(=C(\N)/[NH])/N([O])[O],[OH]:ON(/C(=C(\N)/[NH])/N([O])[O])[O];0.000000e+00;0.000000e+00;2.899904e+09;0
R496;S292 -> S300;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(\N)/[NH])/N([O])[O])[O]:ON(C(=C([NH])[NH])N([O])O)[O];5.482456e+09;2.322551e+08;2.612483e+10;1
R496*;S300 -> S292;C2H4N4O4 -> C2H4N4O4;ON(C(=C([NH])[NH])N([O])O)[O]:ON(/C(=C(\N)/[NH])/N([O])[O])[O];0.000000e+00;0.000000e+00;7.489331e+12;0
R497;S292 -> S303 + S362;C2H4N4O4 -> C2H2N3O4 + H2N;ON(/C(=C(\N)/[NH])/N([O])[O])[O]:ON(C(=C=N)N([O])[O])[O],[NH2];1.096491e+10;1.663929e+09;3.509442e+10;2
R497*;S303 + S362 -> S292;C2H2N3O4 + H2N -> C2H4N4O4;ON(C(=C=N)N([O])[O])[O],[NH2]:ON(/C(=C(\N)/[NH])/N([O])[O])[O];0.000000e+00;0.000000e+00;4.464205e+08;0
R498;S292 -> S447 + S507;C2H4N4O4 -> HO + C2H3N4O3;ON(/C(=C(\N)/[NH])/N([O])[O])[O]:[OH],[O]N([C@]1(O[N]1)C(=N)N)[O];5.482456e+09;2.322551e+08;2.612483e+10;1
R498*;S447 + S507 -> S292;HO + C2H3N4O3 -> C2H4N4O4;[OH],[O]N([C@]1(O[N]1)C(=N)N)[O]:ON(/C(=C(\N)/[NH])/N([O])[O])[O];0.000000e+00;0.000000e+00;2.909726e+11;0
R499;S293 -> S346 + S447;C2H5N4O4 -> C2H4N4O3 + HO;ON(/C(=C(\[NH])/N)/N([O])[O])O:O[N]/C(=C(\[NH])/N)/N([O])[O],[OH];7.142857e+11;3.025952e+10;3.403692e+12;1
R499*;S346 + S447 -> S293;C2H4N4O3 + HO -> C2H5N4O4;O[N]/C(=C(\[NH])/N)/N([O])[O],[OH]:ON(/C(=C(\[NH])/N)/N([O])[O])O;0.000000e+00;0.000000e+00;6.220793e+10;0
R500;S294 -> S206 + S256;C2H4N4O4 -> H2O + C2H2N4O3;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:O,O=NC(=C([NH])[NH])N([O])[O];1.562500e+10;6.619271e+08;7.445575e+10;1
R500*;S206 + S256 -> S294;H2O + C2H2N4O3 -> C2H4N4O4;O,O=NC(=C([NH])[NH])N([O])[O]:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;3.517039e+08;0
R501;S294 -> S229 + S447;C2H4N4O4 -> C2H3N4O3 + HO;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:O=N/C(=C(\[NH])/N)/N([O])[O],[OH];4.687500e+10;1.113283e+10;1.241921e+11;3
R501*;S229 + S447 -> S294;C2H3N4O3 + HO -> C2H4N4O4;O=N/C(=C(\[NH])/N)/N([O])[O],[OH]:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;5.955860e+09;0
R502;S294 -> S297 + S536;C2H4N4O4 -> C2H4N3O2 + NO2;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:ON(/[C]=C(/[NH])\N)[O],[O]N=O;1.562500e+10;6.619271e+08;7.445575e+10;1
R502*;S297 + S536 -> S294;C2H4N3O2 + NO2 -> C2H4N4O4;ON(/[C]=C(/[NH])\N)[O],[O]N=O:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;3.702929e+08;0
R503;S294 -> S303 + S362;C2H4N4O4 -> C2H2N3O4 + H2N;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:ON(C(=C=N)N([O])[O])[O],[NH2];6.250000e+10;1.885875e+10;1.473471e+11;4
R503*;S303 + S362 -> S294;C2H2N3O4 + H2N -> C2H4N4O4;ON(C(=C=N)N([O])[O])[O],[NH2]:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;4.464205e+08;0
R504;S294 -> S324 + S460;C2H4N4O4 -> HNO2 + C2H3N3O2;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:ON=O,[O]N(/[C]=C(/[NH])\N)[O];1.562500e+10;6.619271e+08;7.445575e+10;1
R504*;S324 + S460 -> S294;HNO2 + C2H3N3O2 -> C2H4N4O4;ON=O,[O]N(/[C]=C(/[NH])\N)[O]:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;8.740455e+09;0
R505;S294 -> S447 + S507;C2H4N4O4 -> HO + C2H3N4O3;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:[OH],[O]N([C@]1(O[N]1)C(=N)N)[O];1.562500e+10;6.619271e+08;7.445575e+10;1
R505*;S447 + S507 -> S294;HO + C2H3N4O3 -> C2H4N4O4;[OH],[O]N([C@]1(O[N]1)C(=N)N)[O]:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;2.909726e+11;0
R506;S294 -> S505;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:[O]N([C@]1(ON1O)C(=N)N)[O];1.562500e+10;6.619271e+08;7.445575e+10;1
R506*;S505 -> S294;C2H4N4O4 -> C2H4N4O4;[O]N([C@]1(ON1O)C(=N)N)[O]:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R507;S294 -> S533 + S536;C2H4N4O4 -> C2H4N3O2 + NO2;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:[O]N=C=C(NO)N,[O]N=O;1.562500e+10;6.619271e+08;7.445575e+10;1
R507*;S533 + S536 -> S294;C2H4N3O2 + NO2 -> C2H4N4O4;[O]N=C=C(NO)N,[O]N=O:ON(/C(=C(\[NH])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;2.119147e+09;0
R508;S295 -> S304 + S362;C2H3N4O4 -> C2HN3O4 + H2N;ON(/C(=C(\[N])/N)/N([O])[O])[O]:ON(C(=C=[N])N([O])[O])[O],[NH2];1.428571e+12;6.051905e+10;6.807383e+12;1
R508*;S304 + S362 -> S295;C2HN3O4 + H2N -> C2H3N4O4;ON(C(=C=[N])N([O])[O])[O],[NH2]:ON(/C(=C(\[N])/N)/N([O])[O])[O];0.000000e+00;0.000000e+00;5.613037e+09;0
R509;S296 + S362 -> S118;C2H4N3O2 + H2N -> C2H6N4O2;ON(/[C]=C(/N)\[NH])[O],[NH2]:NN/C(=[C]\N(O)[O])/N;4.323044e+08;1.831385e+07;2.060003e+09;1
R509*;S118 -> S296 + S362;C2H6N4O2 -> C2H4N3O2 + H2N;NN/C(=[C]\N(O)[O])/N:ON(/[C]=C(/N)\[NH])[O],[NH2];0.000000e+00;0.000000e+00;8.559235e+11;0
R510;S296 + S507 -> S206 + S238 + S256;C2H4N3O2 + C2H3N4O3 -> H2O + C2H3N3O + C2H2N4O3;ON(/[C]=C(/N)\[NH])[O],[O]N([C@]1(O[N]1)C(=N)N)[O]:O,O=N/[C]=C(/N)\[NH],O=NC(=C([NH])[NH])N([O])[O];3.763750e+11;1.594450e+10;1.793490e+12;1
R510*;S206 + S238 + S256 -> S296 + S507;H2O + C2H3N3O + C2H2N4O3 -> C2H4N3O2 + C2H3N4O3;O,O=N/[C]=C(/N)\[NH],O=NC(=C([NH])[NH])N([O])[O]:ON(/[C]=C(/N)\[NH])[O],[O]N([C@]1(O[N]1)C(=N)N)[O];0.000000e+00;0.000000e+00;2.097434e+08;0
R511;S296 + S536 -> S292;C2H4N3O2 + NO2 -> C2H4N4O4;ON(/[C]=C(/N)\[NH])[O],[O]N=O:ON(/C(=C(\N)/[NH])/N([O])[O])[O];1.100049e+08;4.660176e+06;5.241920e+08;1
R511*;S292 -> S296 + S536;C2H4N4O4 -> C2H4N3O2 + NO2;ON(/C(=C(\N)/[NH])/N([O])[O])[O]:ON(/[C]=C(/N)\[NH])[O],[O]N=O;0.000000e+00;0.000000e+00;1.642397e+10;0
R512;S296 -> S238 + S447;C2H4N3O2 -> C2H3N3O + HO;ON(/[C]=C(/N)\[NH])[O]:O=N/[C]=C(/N)\[NH],[OH];4.914005e+10;7.457016e+09;1.572782e+11;2
R512*;S238 + S447 -> S296;C2H3N3O + HO -> C2H4N3O2;O=N/[C]=C(/N)\[NH],[OH]:ON(/[C]=C(/N)\[NH])[O];4.167474e+09;1.765481e+08;1.985872e+10;1
R513;S297 + S360 -> S2 + S308;C2H4N3O2 + H -> H3N + C2H2N2O2;ON(/[C]=C(/[NH])\N)[O],[H]:N,ON([C]=C=N)[O];4.211189e+10;1.784000e+09;2.006702e+11;1
R513*;S2 + S308 -> S297 + S360;H3N + C2H2N2O2 -> C2H4N3O2 + H;N,ON([C]=C=N)[O]:ON(/[C]=C(/[NH])\N)[O],[H];0.000000e+00;0.000000e+00;4.720738e+08;0
R514;S297 + S465 -> S206 + S242 + S471;C2H4N3O2 + C2H4N4O4 -> H2O + C2H3N3O + C2H3N4O4;ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O]:O,O=N/[C]=C(/[NH])\N,[O]N(C(=C(N)[NH])N([O])[O])[O];1.325264e+08;5.614260e+06;6.315106e+08;1
R514*;S206 + S242 + S471 -> S297 + S465;H2O + C2H3N3O + C2H3N4O4 -> C2H4N3O2 + C2H4N4O4;O,O=N/[C]=C(/[NH])\N,[O]N(C(=C(N)[NH])N([O])[O])[O]:ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;7.006100e+07;0
R515;S297 + S465 -> S298 + S415;C2H4N3O2 + C2H4N4O4 -> C2H3N2O2 + C2H5N5O4;ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON(C#CN)[O],[NH]ON([C](N([O])[O])C([NH])N)[O];1.325264e+08;5.614260e+06;6.315106e+08;1
R515*;S298 + S415 -> S297 + S465;C2H3N2O2 + C2H5N5O4 -> C2H4N3O2 + C2H4N4O4;ON(C#CN)[O],[NH]ON([C](N([O])[O])C([NH])N)[O]:ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.804030e+13;0
R516;S297 + S465 -> S307 + S475;C2H4N3O2 + C2H4N4O4 -> C2H5N3O2 + C2H3N4O4;ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON([C]=C(N)N)[O],[O]N(C(=C([NH])N)N([O])[O])[O];1.325264e+08;5.614260e+06;6.315106e+08;1
R516*;S307 + S475 -> S297 + S465;C2H5N3O2 + C2H3N4O4 -> C2H4N3O2 + C2H4N4O4;ON([C]=C(N)N)[O],[O]N(C(=C([NH])N)N([O])[O])[O]:ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.148040e+09;0
R517;S297 + S475 -> S242 + S333;C2H4N3O2 + C2H3N4O4 -> C2H3N3O + C2H4N4O5;ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C([NH])N)N([O])[O])[O]:O=N/[C]=C(/[NH])\N,OON(/C(=C(/[NH])\N)/N([O])[O])[O];1.141179e+09;4.834413e+07;5.437909e+09;1
R517*;S242 + S333 -> S297 + S475;C2H3N3O + C2H4N4O5 -> C2H4N3O2 + C2H3N4O4;O=N/[C]=C(/[NH])\N,OON(/C(=C(/[NH])\N)/N([O])[O])[O]:ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C([NH])N)N([O])[O])[O];0.000000e+00;0.000000e+00;9.020150e+12;0
R518;S297 + S536 -> S220 + S447;C2H4N3O2 + NO2 -> C2H3N4O3 + HO;ON(/[C]=C(/[NH])\N)[O],[O]N=O:O=N/C(=C(/[NH])\N)/N([O])[O],[OH];1.236068e+08;5.236396e+06;5.890072e+08;1
R518*;S220 + S447 -> S297 + S536;C2H3N4O3 + HO -> C2H4N3O2 + NO2;O=N/C(=C(/[NH])\N)/N([O])[O],[OH]:ON(/[C]=C(/[NH])\N)[O],[O]N=O;0.000000e+00;0.000000e+00;5.223017e+09;0
R519;S297 -> S178;C2H4N3O2 -> C2H4N3O2;ON(/[C]=C(/[NH])\N)[O]:N[C](=C1ON1O)=N;4.032258e+10;6.118963e+09;1.290569e+11;2
R519*;S178 -> S297;C2H4N3O2 -> C2H4N3O2;N[C](=C1ON1O)=N:ON(/[C]=C(/[NH])\N)[O];0.000000e+00;0.000000e+00;1.497866e+13;0
R520;S297 -> S242 + S447;C2H4N3O2 -> C2H3N3O + HO;ON(/[C]=C(/[NH])\N)[O]:O=N/[C]=C(/[NH])\N,[OH];4.032258e+10;6.118963e+09;1.290569e+11;2
R520*;S242 + S447 -> S297;C2H3N3O + HO -> C2H4N3O2;O=N/[C]=C(/[NH])\N,[OH]:ON(/[C]=C(/[NH])\N)[O];0.000000e+00;0.000000e+00;1.576949e+10;0
R521;S297 -> S308 + S362;C2H4N3O2 -> C2H2N2O2 + H2N;ON(/[C]=C(/[NH])\N)[O]:ON([C]=C=N)[O],[NH2];4.032258e+10;6.118963e+09;1.290569e+11;2
R521*;S308 + S362 -> S297;C2H2N2O2 + H2N -> C2H4N3O2;ON([C]=C=N)[O],[NH2]:ON(/[C]=C(/[NH])\N)[O];0.000000e+00;0.000000e+00;4.632607e+08;0
R522;S298 -> S68 + S447;C2H3N2O2 -> C2H2N2O + HO;ON(C#CN)[O]:NC#CN=O,[OH];2.325581e+11;3.529076e+10;7.443281e+11;2
R522*;S68 + S447 -> S298;C2H2N2O + HO -> C2H3N2O2;NC#CN=O,[OH]:ON(C#CN)[O];0.000000e+00;0.000000e+00;1.138189e+10;0
R523;S298 -> S383;C2H3N2O2 -> C2H3N2O2;ON(C#CN)[O]:[NH]/C=[C]/N(O)[O];1.162791e+11;4.925969e+09;5.540893e+11;1
R523*;S383 -> S298;C2H3N2O2 -> C2H3N2O2;[NH]/C=[C]/N(O)[O]:ON(C#CN)[O];0.000000e+00;0.000000e+00;1.997155e+12;0
R524;S299 -> S206 + S225;C2H5N4O4 -> H2O + C2H3N4O3;ON(C(=C(N)N)N([O])[O])[O]:O,O=N/C(=C(\N)/[NH])/N([O])[O];1.035197e+10;4.385438e+08;4.932886e+10;1
R524*;S206 + S225 -> S299;H2O + C2H3N4O3 -> C2H5N4O4;O,O=N/C(=C(\N)/[NH])/N([O])[O]:ON(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.684105e+08;0
R525;S299 -> S206 + S229;C2H5N4O4 -> H2O + C2H3N4O3;ON(C(=C(N)N)N([O])[O])[O]:O,O=N/C(=C(\[NH])/N)/N([O])[O];1.035197e+10;4.385438e+08;4.932886e+10;1
R525*;S206 + S229 -> S299;H2O + C2H3N4O3 -> C2H5N4O4;O,O=N/C(=C(\[NH])/N)/N([O])[O]:ON(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;3.373532e+08;0
R526;S299 -> S250 + S447;C2H5N4O4 -> C2H4N4O3 + HO;ON(C(=C(N)N)N([O])[O])[O]:O=NC(=C(N)N)N([O])[O],[OH];7.246377e+10;3.078534e+10;1.411131e+11;7
R526*;S250 + S447 -> S299;C2H4N4O3 + HO -> C2H5N4O4;O=NC(=C(N)N)N([O])[O],[OH]:ON(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;9.767352e+09;0
R527;S299 -> S291;C2H5N4O4 -> C2H5N4O4;ON(C(=C(N)N)N([O])[O])[O]:ON(/C(=C(\N)/[NH])/N([O])[O])O;1.035197e+10;4.385438e+08;4.932886e+10;1
