# Timestep     No_Moles     No_Specs     H6C6N12O12	
189000         97          6	 88	 2	 3	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	H6C6N12O11	NO3	NO2	
190000         98          6	 90	 1	 3	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	H6C6N12O11	NO3	NO2	
191000         98          6	 90	 1	 3	 1	 1	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N23O22	NO2	H6C6N11O10	H6C6N12O11	NO3	
192000        100          6	 89	 1	 4	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
193000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
194000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
195000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H12C12N24O24	H6C6N12O11	NO3	
196000        100          6	 88	 5	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
197000        100          6	 88	 1	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
198000        100          6	 88	 1	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
199000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
200000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
201000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
202000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
203000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
204000        101          6	 87	 1	 6	 5	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
205000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
206000        100          6	 88	 1	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
207000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
208000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
209000        100          6	 88	 1	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
210000        100          6	 88	 1	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
211000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
212000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
213000        100          6	 88	 1	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
214000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
215000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
216000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
217000        100          6	 88	 1	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
218000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H12C12N24O24	H6C6N12O11	NO3	
219000        100          6	 88	 5	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
220000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N12O11	NO3	
221000         99          6	 89	 1	 4	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N10O10	H6C6N14O14	H6C6N12O11	NO3	
